year,month,Kinneret_Level_end_of_month,tmp_air_max,rain_mm,tmp_air_min,sns_drt,rain_day,Date,Change_from_last_month
1990,8,-212.38,31.740069576217586,58.705882352941174,19.36338024457095,717.8709677419355,1,1990-08-01,-0.37000000000000455
1990,9,-212.67,30.069259259259265,6.0,17.990740740740748,618.2,4,1990-09-01,-0.28999999999999204
1990,10,-212.86,29.141946025722113,184.79902557876312,16.473295646215476,546.1935483870968,6,1990-10-01,-0.19000000000002615
1990,11,-212.94,24.770813612801447,313.6811235605353,13.294905059725043,437.7931034482759,8,1990-11-01,-0.07999999999998408
1990,12,-212.93,19.973479337971746,397.883360838274,9.42467847353995,379.35483870967744,12,1990-12-01,0.009999999999990905
1991,1,-212.81,15.304933586337764,1790.3835449026526,6.790275142314989,304.4516129032258,25,1991-01-01,0.12000000000000455
1991,2,-212.59,16.687418300653594,801.8458854574441,7.054131652661064,386.57142857142856,17,1991-02-01,0.21999999999999886
1991,3,-212.24,19.858313567362426,1285.0113163767592,10.169833175205566,371.2258064516129,18,1991-03-01,0.3499999999999943
1991,4,-212.03,24.502120098039217,389.04950895921775,12.144203431372548,458.4,8,1991-04-01,0.21000000000000796
1991,5,-212.07,26.600189753320684,66.3425925925926,14.03605313092979,604.8387096774194,5,1991-05-01,-0.03999999999999204
1991,6,-212.18,29.344901960784316,0.0,16.573137254901958,751.0,0,1991-06-01,-0.11000000000001364
1991,7,-212.39,30.344580170777995,0.0,19.25996204933586,727.741935483871,0,1991-07-01,-0.20999999999997954
1991,8,-212.6,30.682412239089185,0.0,20.227122865275145,689.4193548387096,0,1991-08-01,-0.21000000000000796
1991,9,-212.78,30.00195833333333,18.101503759398497,17.792916666666667,576.2,2,1991-09-01,-0.18000000000000682
1991,10,-212.9,28.53612581699347,125.02051526158324,16.27564950980392,513.2,9,1991-10-01,-0.12000000000000455
1991,11,-212.89,22.685632183908048,1900.915206885049,12.31366069416272,422.8965517241379,15,1991-11-01,0.010000000000019327
1991,12,-212.19,14.401121916508535,3566.974618682981,7.6439444971537,265.16129032258067,26,1991-12-01,0.6999999999999886
1992,1,-211.1,11.852150537634408,2120.2727124768107,4.806325110689438,262.64516129032256,21,1992-01-01,1.0900000000000034
1992,2,-209.33,12.111967545638946,3260.0198946878154,5.214401622718054,205.6551724137931,25,1992-02-01,1.7699999999999818
1992,3,-209.1,17.25414379084967,479.35716189570235,6.947120915032679,383.2,17,1992-03-01,0.2300000000000182
1992,4,-208.9,22.666615740740742,85.62670701595307,10.220426198257082,518.2,12,1992-04-01,0.19999999999998863
1992,5,-208.91,26.200204678362574,161.32435897435897,14.094373925008602,572.4,10,1992-05-01,-0.009999999999990905
1992,6,-208.95,29.712218782249735,208.6922976053582,17.053839009287923,692.8,3,1992-06-01,-0.03999999999999204
1992,7,-209.1,30.63344651952461,0.0,18.759532607610108,728.1290322580645,0,1992-07-01,-0.15000000000000568
1992,8,-209.29,32.155215996981696,27.25,20.47325033012639,690.5806451612904,1,1992-08-01,-0.18999999999999773
1992,9,-209.51,30.63024366471734,1.25,18.351461988304095,592.4,1,1992-09-01,-0.21999999999999886
1992,10,-209.61,29.506857196755323,6.247222222222223,15.59467081682701,548.3225806451613,3,1992-10-01,-0.10000000000002274
1992,11,-209.71,22.063859649122808,1115.333242047677,12.348120055039562,398.4,18,1992-11-01,-0.09999999999999432
1992,12,-209.56,13.477589134125639,2650.207920719486,6.513242784380306,245.61290322580646,25,1992-12-01,0.15000000000000568
1993,1,-209.56,14.102376910016977,1458.295885189961,5.019185059422752,345.8709677419355,13,1993-01-01,0.0
1993,2,-209.36,13.610150375939849,1217.740670899831,4.617293233082707,333.2142857142857,18,1993-02-01,0.19999999999998863
1993,3,-209.05,18.571646859083195,735.1830374384353,7.422970138819535,457.16129032258067,20,1993-03-01,0.3100000000000023
1993,4,-208.95,24.273684210526312,132.37502903600466,10.688421052631579,583.0,8,1993-04-01,0.10000000000002274
1993,5,-208.92,25.682682512733443,268.1768666311039,13.181324278438028,531.483870967742,13,1993-05-01,0.030000000000001137
1993,6,-209.04,31.089083820662765,24.299999999999997,17.502543286320375,733.8,4,1993-06-01,-0.12000000000000455
1993,7,-209.24,31.87061955337691,0.0,19.20381808278867,743.0,0,1993-07-01,-0.20000000000001705
1993,8,-209.43,32.51850594227504,0.0,20.309601961893982,704.9032258064516,0,1993-08-01,-0.18999999999999773
1993,9,-209.64,30.957368421052625,0.0,18.056491228070175,619.8,0,1993-09-01,-0.20999999999997954
1993,10,-209.82,30.323467270326347,375.9402038509421,17.83998302207131,530.1290322580645,16,1993-10-01,-0.18000000000000682
1993,11,-209.93,21.26052631578947,470.3850002352719,11.353686503841308,402.8,14,1993-11-01,-0.11000000000001364
1993,12,-209.93,19.627268439916996,237.59253990250204,9.670448971892094,333.48387096774195,10,1993-12-01,0.0
1994,1,-209.83,16.865874363327674,1999.7248032955383,8.913535182041123,288.5806451612903,23,1994-01-01,0.09999999999999432
1994,2,-209.52,16.04793233082707,1303.0059787936657,7.3227443609022576,363.5357142857143,21,1994-02-01,0.3100000000000023
1994,3,-209.19,18.538313525749864,851.3116918507826,8.36893039049236,445.93548387096774,18,1994-03-01,0.3300000000000125
1994,4,-209.2,26.698635477582847,97.96694930026396,12.651510721247567,555.4,7,1994-04-01,-0.009999999999990905
1994,5,-209.41,28.87065148640102,37.92801932367149,14.954712207463633,678.1935483870968,6,1994-05-01,-0.21000000000000796
1994,6,-209.75,29.73739651416121,0.0,17.29608932461873,738.7,0,1994-06-01,-0.3400000000000034
1994,7,-210.15,31.156672991777352,0.0,19.98566308243728,722.7096774193549,0,1994-07-01,-0.4000000000000057
1994,8,-210.52,32.21989247311827,10.333333333333334,20.12401433691756,699.6774193548387,2,1994-08-01,-0.37000000000000455
1994,9,-210.8,32.25882352941177,221.13333333333333,20.008613445378156,623.7857142857143,3,1994-09-01,-0.28000000000000114
1994,10,-211.04,30.528083491461096,429.16068811612826,18.46432637571158,502.64516129032256,11,1994-10-01,-0.23999999999998067
1994,11,-210.98,19.375659229208924,3090.6389745430074,11.528600405679516,282.41379310344826,24,1994-11-01,0.060000000000002274
1994,12,-210.37,14.27686274509804,2010.2309632365361,6.572352941176472,330.0,17,1994-12-01,0.6099999999999852
1995,1,-209.87,15.699264705882351,627.9653418869696,7.211029411764705,346.5,13,1995-01-01,0.5
1995,2,-209.4,16.35013071895425,1789.9369785089689,6.650275443510737,367.0,14,1995-02-01,0.46999999999999886
1995,3,-209.19,18.73145780051151,367.157563907995,7.5107416879795394,462.5217391304348,12,1995-03-01,0.21000000000000796
1995,4,-209.11,23.564047181372548,48.21771561771562,10.506311274509804,565.25,7,1995-04-01,0.07999999999998408
1995,5,-209.23,27.805223123732247,53.34285714285714,14.683646044624746,725.5862068965517,4,1995-05-01,-0.11999999999997613
1995,6,-209.53,30.93133578431372,0.0,18.19857843137255,747.8,0,1995-06-01,-0.30000000000001137
1995,7,-209.91,31.21045751633987,173.7428237494156,20.353812636165575,700.8888888888889,7,1995-07-01,-0.37999999999999545
1995,8,-210.3,32.20729166666667,1.0,20.300000000000004,700.6,1,1995-08-01,-0.3900000000000148
1995,9,-210.64,30.690201149425285,2.116883116883117,18.199755747126435,608.2758620689655,2,1995-09-01,-0.339999999999975
1995,10,-210.94,26.670725806451614,53.59826472962066,14.394005376344086,522.9677419354839,7,1995-10-01,-0.30000000000001137
1995,11,-211.04,20.57018255578093,981.4388236792149,9.605349898580123,431.58620689655174,12,1995-11-01,-0.09999999999999432
1995,12,-211.08,16.9865275142315,580.1677523645413,7.150284629981026,419.80645161290323,12,1995-12-01,-0.040000000000020464
1996,1,-210.73,15.136666666666665,2155.6110252998774,7.198518518518518,309.0,22,1996-01-01,0.35000000000002274
1996,2,-210.44,17.168052738336712,519.3748042277552,7.638697318007664,300.82758620689657,20,1996-02-01,0.28999999999999204
1996,3,-209.94,17.43307217714672,1627.4584618732558,8.250824036511158,274.55172413793105,20,1996-03-01,0.5
1996,4,-209.7,22.6312962962963,332.7265689951574,10.323039215686274,507.0,12,1996-04-01,0.2400000000000091
1996,5,-209.85,29.04072580645161,10.0,15.22040770609319,684.3870967741935,1,1996-05-01,-0.15000000000000568
1996,6,-210.18,30.39692265795207,0.0,17.692293028322442,754.4,0,1996-06-01,-0.3300000000000125
1996,7,-210.54,32.083890733712835,0.0,20.71468479865064,667.5483870967741,0,1996-07-01,-0.3599999999999852
1996,8,-210.94,32.50755555555555,0.0,20.263187908496732,718.8,0,1996-08-01,-0.4000000000000057
1996,9,-211.26,31.104095860566453,59.98658410732714,18.636895424836602,617.8,2,1996-09-01,-0.3199999999999932
1996,10,-211.5,26.179686274509805,733.7792951660367,14.707065359477124,483.12,14,1996-10-01,-0.2400000000000091
1996,11,-211.62,23.45235294117647,342.19081243380623,13.348431372549017,428.0,14,1996-11-01,-0.12000000000000455
1996,12,-211.58,18.69626517273576,1354.7460972596268,9.609033613445378,312.85714285714283,20,1996-12-01,0.03999999999999204
1997,1,-211.55,17.156659451659454,1178.0735477896078,7.6506890331890345,355.0,20,1997-01-01,0.030000000000001137
1997,2,-211.04,14.831184291898577,2003.75077037418,4.662883588842235,396.64285714285717,16,1997-02-01,0.5100000000000193
1997,3,-210.55,16.877739142577852,1425.899671936343,7.36020318391286,370.06451612903226,20,1997-03-01,0.4899999999999807
1997,4,-210.35,21.81163586413587,485.6977376554162,9.959122456490876,423.2307692307692,12,1997-04-01,0.20000000000001705
1997,5,-210.42,28.637550380653817,76.74943714821764,14.631795790416477,742.1379310344828,5,1997-05-01,-0.06999999999999318
1997,6,-210.73,30.620047768323627,0.0,17.935982982534703,736.3448275862069,0,1997-06-01,-0.3100000000000023
1997,7,-211.11,32.15123899089417,0.0,20.9803776683087,729.3103448275862,0,1997-07-01,-0.3800000000000239
1997,8,-211.53,30.71234771711888,0.0,19.649445402042655,674.0869565217391,0,1997-08-01,-0.4199999999999875
1997,9,-211.81,30.021111528822054,95.68644127006307,18.25200368345105,595.0,4,1997-09-01,-0.28000000000000114
1997,10,-212.11,28.21592488797751,623.1710439574091,16.05845676058834,460.0,17,1997-10-01,-0.30000000000001137
1997,11,-212.2,23.087229111740392,1064.9910572502463,13.058042142694395,396.85714285714283,18,1997-11-01,-0.08999999999997499
1997,12,-212.13,18.013852813852814,1392.2685921675834,9.780942970073404,266.3478260869565,16,1997-12-01,0.06999999999999318
1998,1,-211.8,14.986599963859495,1636.381873882035,7.279272632993142,227.17241379310346,23,1998-01-01,0.3299999999999841
1998,2,-211.47,16.434017316017318,811.9802921479345,7.339229437229435,327.12,12,1998-02-01,0.3300000000000125
1998,3,-210.96,17.69819882498454,1547.674392530854,8.171536796536795,312.42857142857144,16,1998-03-01,0.5099999999999909
1998,4,-210.57,26.864610389610394,8.988636363636363,14.04795918367347,517.7142857142857,4,1998-04-01,0.3900000000000148
1998,5,-210.63,28.44393939393939,194.43884715901822,15.705757575757579,555.8,13,1998-05-01,-0.060000000000002274
1998,6,-210.91,29.86214826839826,0.0,17.764267676767677,752.5,0,1998-06-01,-0.28000000000000114
1998,7,-211.21,32.401521739130445,0.0,19.81065217391305,766.2,0,1998-07-01,-0.30000000000001137
1998,8,-211.73,34.032611255411254,0.0,21.55901731601731,719.04,0,1998-08-01,-0.5199999999999818
1998,9,-212.06,32.37980295566503,123.7964133906031,20.31182266009852,625.2413793103449,8,1998-09-01,-0.3300000000000125
1998,10,-212.33,29.591789819376018,53.87961411348508,16.704482758620692,588.6206896551724,5,1998-10-01,-0.27000000000001023
1998,11,-212.53,25.615932282003705,271.58177786854935,13.904406307977737,472.2857142857143,13,1998-11-01,-0.19999999999998863
1998,12,-212.53,20.97483630952381,691.803267786763,11.67546130952381,280.125,10,1998-12-01,0.0
1999,1,-212.33,17.856870114185334,1381.547414086738,7.93611728151076,356.0,19,1999-01-01,0.19999999999998863
1999,2,-212.17,18.101080246913575,467.6304434987291,7.919853294853294,369.3333333333333,13,1999-02-01,0.160000000000025
1999,3,-212.03,22.019178194993412,369.54642655468245,10.168898809523808,495.9,10,1999-03-01,0.13999999999998636
1999,4,-211.87,24.42992149758454,162.84478557504872,11.946218297101447,566.0,5,1999-04-01,0.1599999999999966
1999,5,-212.0,29.57834832583708,0.0,16.084945027486256,726.8275862068965,0,1999-05-01,-0.12999999999999545
1999,6,-212.2,30.580048309178736,16.883333333333333,18.963737922705317,724.8,5,1999-06-01,-0.19999999999998863
1999,7,-212.46,32.452595398428734,0.0,21.58131130142,735.5555555555555,0,1999-07-01,-0.2600000000000193
1999,8,-212.73,33.06508613447745,0.0,21.7766611544655,707.1111111111111,0,1999-08-01,-0.2699999999999818
1999,9,-212.95,32.06701923076923,12.2,20.357637959866224,632.2,3,1999-09-01,-0.21999999999999886
1999,10,-213.1,28.454097435897438,135.97895392278951,17.080064102564105,533.4,9,1999-10-01,-0.15000000000000568
1999,11,-213.22,24.832504615384615,205.98809012632995,12.956738461538464,485.04,11,1999-11-01,-0.12000000000000455
1999,12,-213.23,20.525384615384613,699.5658710303607,9.88923076923077,378.96,7,1999-12-01,-0.009999999999990905
2000,1,-212.57,14.488905555555556,3579.3621347495955,6.977583333333334,274.4,23,2000-01-01,0.6599999999999966
2000,2,-212.18,16.48146794871795,800.2935523025035,6.997102564102564,394.38461538461536,15,2000-02-01,0.38999999999998636
2000,3,-211.94,17.85409795102449,608.5518883947218,7.733679410294854,452.6896551724138,12,2000-03-01,0.2400000000000091
2000,4,-211.92,24.817333333333334,108.78789682539683,13.079444444444446,484.22222222222223,8,2000-04-01,0.020000000000010232
2000,5,-212.15,26.87608333333333,6.25,14.486946428571427,714.6428571428571,1,2000-05-01,-0.2300000000000182
2000,6,-212.52,30.753656921539243,1.0,19.08615717141429,765.5172413793103,1,2000-06-01,-0.37000000000000455
2000,7,-212.92,33.70832,0.0,22.18969826086957,766.56,0,2000-07-01,-0.39999999999997726
2000,8,-213.31,32.037716049382716,0.0,22.133165861513696,665.1111111111111,0,2000-08-01,-0.3900000000000148
2000,9,-213.56,30.85350617283951,49.378397212543554,20.3769307568438,612.0,5,2000-09-01,-0.25
2000,10,-213.71,26.633433333333336,914.4682615037943,16.635139999999996,449.52,14,2000-10-01,-0.15000000000000568
2000,11,-213.8,21.4685,630.5641414141414,11.865499999999999,372.75,3,2000-11-01,-0.09000000000000341
2000,12,-213.65,17.95837037037037,1163.663332359029,9.919555555555553,302.0,16,2000-12-01,0.15000000000000568
2001,1,-213.51,17.551544370776487,1002.4593293387948,7.954904543329507,362.9032258064516,18,2001-01-01,0.14000000000001478
2001,2,-213.22,17.739305555555557,1002.4479135338632,7.934865640096619,352.5,14,2001-02-01,0.28999999999999204
2001,3,-213.07,24.081774913733607,267.5544911929236,11.783205778775,533.8,11,2001-03-01,0.15000000000000568
2001,4,-213.13,25.671565476190473,57.570408209099895,13.31041019668737,523.5,11,2001-04-01,-0.060000000000002274
2001,5,-213.34,28.351862068965517,253.44855095973384,16.110344827586207,634.1379310344828,11,2001-05-01,-0.21000000000000796
2001,6,-213.64,30.901111111111113,0.0,19.11180555555556,788.6666666666666,0,2001-06-01,-0.29999999999998295
2001,7,-213.84,31.709684210526323,0.0,20.62259649122807,750.3157894736842,0,2001-07-01,-0.20000000000001705
2001,8,-214.24,32.65726207729468,0.0,22.390027475845404,686.75,0,2001-08-01,-0.4000000000000057
2001,9,-214.61,30.66790282131661,0.7142857142857143,20.35350124937531,615.3103448275862,1,2001-09-01,-0.37000000000000455
2001,10,-214.77,27.899861111111115,432.4365488356203,17.301388888888887,523.4,12,2001-10-01,-0.1599999999999966
2001,11,-214.87,22.42864734299516,1452.28363707778,12.656781400966187,409.2,17,2001-11-01,-0.09999999999999432
2001,12,-214.68,17.298478304787,2317.677095504052,9.429785880544577,245.6,20,2001-12-01,0.18999999999999773
2002,1,-214.26,15.210413793103449,2011.5551110569572,6.999832650108513,305.17241379310343,16,2002-01-01,0.4200000000000159
2002,2,-213.98,20.070975384615384,761.3679638921027,9.420595897435895,447.12,11,2002-02-01,0.28000000000000114
2002,3,-213.75,22.674514792899405,620.4580822711685,11.484899408284024,435.6923076923077,13,2002-03-01,0.22999999999998977
2002,4,-213.19,22.72292857142857,640.0753482424835,12.590434065934065,456.2142857142857,15,2002-04-01,0.5600000000000023
2002,5,-213.21,26.588605128205128,55.933934224979,15.061071794871793,686.2,5,2002-05-01,-0.020000000000010232
2002,6,-213.43,31.425384615384612,0.0,19.514141608391608,756.2727272727273,0,2002-06-01,-0.21999999999999886
2002,7,-213.71,33.1709549071618,0.0,22.559681697612735,736.551724137931,0,2002-07-01,-0.28000000000000114
2002,8,-214.03,32.7479020979021,0.0,22.2541958041958,705.0,0,2002-08-01,-0.3199999999999932
2002,9,-214.24,32.16862051282051,33.0,20.552149572649576,627.2,5,2002-09-01,-0.21000000000000796
2002,10,-214.32,29.229290322580642,202.31030483500658,18.332903225806454,486.0,9,2002-10-01,-0.07999999999998408
2002,11,-214.41,25.356888888888893,233.54652913370427,14.006518518518517,454.22222222222223,7,2002-11-01,-0.09000000000000341
2002,12,-214.08,17.31940740740741,2371.168987130043,9.686518518518518,294.0,20,2002-12-01,0.3299999999999841
2003,1,-213.7,17.98499817551541,1637.509138245475,9.542661010764458,289.86206896551727,19,2003-01-01,0.3800000000000239
2003,2,-211.83,15.228565917107586,2504.6181669838447,7.934187610229277,238.25,23,2003-02-01,1.8699999999999761
2003,3,-210.33,17.38376733611216,1886.3486061948756,8.765403561955285,292.13793103448273,23,2003-03-01,1.5
2003,4,-209.78,23.563609467455624,325.4528206825537,12.97540828402367,440.0769230769231,10,2003-04-01,0.5500000000000114
2003,5,-209.72,31.573200992555826,37.84630963700731,18.632878411910664,690.1935483870968,6,2003-05-01,0.060000000000002274
2003,6,-209.85,30.718953846153845,1.0,19.439243076923077,736.56,1,2003-06-01,-0.12999999999999545
2003,7,-210.1,32.410620689655175,0.0,22.009283819628646,721.8620689655172,0,2003-07-01,-0.25
2003,8,-210.4,32.9449973474801,0.0,22.695973474801054,710.6896551724138,0,2003-08-01,-0.30000000000001137
2003,9,-210.7,30.75102564102565,7.966666666666667,20.096543589743586,620.8,3,2003-09-01,-0.29999999999998295
2003,10,-210.9,28.851978081058725,204.405303030303,17.772625310173698,501.2903225806452,5,2003-10-01,-0.20000000000001705
2003,11,-211.06,23.901897435897435,628.2776916199799,14.267487179487178,424.4,12,2003-11-01,-0.1599999999999966
2003,12,-211.03,17.604807692307695,1557.7472790774732,10.067948717948719,277.25,15,2003-12-01,0.030000000000001137
2004,1,-209.98,15.284963768115938,3386.5789648112764,8.21385577372604,195.29032258064515,25,2004-01-01,1.0500000000000114
2004,2,-209.14,16.966291854072963,1303.5991186597566,8.36591704147926,301.86206896551727,19,2004-02-01,0.8400000000000034
2004,3,-208.89,22.1380376344086,208.7094757094757,10.798118279569893,483.0967741935484,8,2004-03-01,0.25
2004,4,-208.91,25.589374999999997,96.08500773651635,13.634166666666664,538.8,8,2004-04-01,-0.020000000000010232
2004,5,-209.05,27.48548309178744,17.09003267973856,15.882856280193234,620.0,5,2004-05-01,-0.14000000000001478
2004,6,-209.31,29.85595238095238,0.0,18.976313405797104,754.5,0,2004-06-01,-0.2599999999999909
2004,7,-209.705,32.96436,0.0,21.969279999999998,745.2,0,2004-07-01,-0.39500000000001023
2004,8,-210.07,31.876813895781638,0.0,21.637210918114143,684.1935483870968,0,2004-08-01,-0.3649999999999807
2004,9,-210.34,31.060489510489507,0.0,19.56328671328671,651.2727272727273,0,2004-09-01,-0.27000000000001023
2004,10,-210.68,29.526791178643023,93.9789361711199,18.024142661179702,501.3333333333333,6,2004-10-01,-0.3400000000000034
2004,11,-210.8,23.121980056980057,1242.2347713565396,13.80857075023742,381.2,15,2004-11-01,-0.12000000000000455
2004,12,-210.84,16.621604938271606,651.1052502420885,7.645849952516619,329.0,14,2004-12-01,-0.03999999999999204
2005,1,-210.57,16.155550960389668,1980.1674009996948,8.107127102288393,248.09677419354838,20,2005-01-01,0.27000000000001023
2005,2,-209.78,15.900264550264552,1574.8499181564762,8.055570818070816,307.2857142857143,21,2005-02-01,0.789999999999992
2005,3,-209.63,19.48076244742911,227.94423126364853,9.682363315696648,425.42857142857144,11,2005-03-01,0.15000000000000568
2005,4,-209.7,25.04834371184371,86.89353115936201,13.303312372812375,468.64285714285717,8,2005-04-01,-0.06999999999999318
2005,5,-209.94,27.207970643454516,137.41734143049933,15.292566990954086,700.258064516129,5,2005-05-01,-0.2400000000000091
2005,6,-210.24,29.91280788177339,1.8,18.71894727239555,745.2413793103449,1,2005-06-01,-0.30000000000001137
2005,7,-210.65,32.61136580327347,3.257142857142857,21.599976163991734,749.8064516129032,2,2005-07-01,-0.4099999999999966
2005,8,-211.075,32.847586206896544,8.6,22.265915435139572,697.0,1,2005-08-01,-0.42499999999998295
2005,9,-211.39,31.286050156739815,78.5774945438673,20.17215629198388,600.2727272727273,5,2005-09-01,-0.3149999999999977
2005,10,-211.61,27.716551724137933,213.53124823749823,16.39582512315271,518.6,6,2005-10-01,-0.22000000000002728
2005,11,-211.71,22.20903686087991,779.0047866628358,12.452586206896552,421.0344827586207,14,2005-11-01,-0.09999999999999432
2005,12,-211.64,19.54101779755284,1605.0494824618595,10.530514063244878,299.80645161290323,12,2005-12-01,0.0700000000000216
2006,1,-211.41,15.61359844271413,1704.6564776867176,8.09852363884622,254.70967741935485,25,2006-01-01,0.22999999999998977
2006,2,-211.32,16.894670846394984,739.6532277491511,8.385523958799821,304.3636363636364,14,2006-02-01,0.09000000000000341
2006,3,-210.87,20.8769322235434,222.9159207650587,9.814778325123154,397.2413793103448,11,2006-03-01,0.44999999999998863
2006,4,-210.69,23.50788998357964,1162.922508881267,12.704363711001642,381.2,15,2006-04-01,0.18000000000000682
2006,5,-210.74,27.644955300127716,1.5526315789473684,15.549425287356323,704.4444444444445,1,2006-05-01,-0.05000000000001137
2006,6,-210.96,31.2736074270557,0.0,19.418302387267907,768.4615384615385,0,2006-06-01,-0.21999999999999886
2006,7,-211.275,31.449293012224054,0.0,21.451987635608326,691.8461538461538,0,2006-07-01,-0.3149999999999977
2006,8,-211.58,33.04630876888942,101.14285714285714,21.996566754631267,702.9677419354839,2,2006-08-01,-0.3050000000000068
2006,9,-211.89,32.05505942205942,35.6637443438914,20.478995522995522,607.8,3,2006-09-01,-0.30999999999997385
2006,10,-212.03,27.497798604971017,1204.4876750749092,17.114098353753523,467.58620689655174,17,2006-10-01,-0.14000000000001478
2006,11,-212.11,21.62774114774115,524.7655315729047,11.33046431963099,445.0,8,2006-11-01,-0.0800000000000125
2006,12,-212.18,17.072465437788015,655.804551227431,6.83283410138249,411.8709677419355,11,2006-12-01,-0.06999999999999318
2007,1,-212.02,15.934866024973985,1364.1816869312902,7.02782691640652,380.7096774193548,12,2007-01-01,0.1599999999999966
2007,2,-211.535,17.027606566820275,1200.6698992331799,8.566412250384024,293.7142857142857,15,2007-02-01,0.48500000000001364
2007,3,-211.195,19.116851636498467,629.1990502617055,9.432010419826744,390.0,16,2007-03-01,0.3400000000000034
2007,4,-211.06,22.861655011655014,286.941643608628,12.191276952214452,436.61538461538464,13,2007-04-01,0.1349999999999909
2007,5,-211.16,29.029814271749757,277.4428444035226,17.281427174975562,524.7096774193549,10,2007-05-01,-0.09999999999999432
2007,6,-211.38,30.980558712121216,6.666666666666667,19.32616161616162,724.6,1,2007-06-01,-0.21999999999999886
2007,7,-211.74,32.6583036244801,0.0,21.697091503267977,730.8,0,2007-07-01,-0.36000000000001364
2007,8,-212.06,32.20758983019044,0.0,22.34251805985552,654.9473684210526,0,2007-08-01,-0.3199999999999932
2007,9,-212.35,30.872987490450722,15.599033235320325,20.85288905334861,611.3571428571429,4,2007-09-01,-0.28999999999999204
2007,10,-212.545,29.429547302792088,42.18531468531468,18.5100894551369,534.0,4,2007-10-01,-0.19499999999999318
2007,11,-212.64,25.1608024691358,100.16815237972959,14.648148148148145,427.0,7,2007-11-01,-0.09499999999999886
2007,12,-212.59,17.67063063063063,1119.6757057431498,9.120990990990991,288.6,20,2007-12-01,0.04999999999998295
2008,1,-212.53,14.171097458803345,511.580362230352,5.137920296767357,388.56,13,2008-01-01,0.060000000000002274
2008,2,-212.16,17.31800048917696,771.2796785263608,7.671912172353349,394.61538461538464,16,2008-02-01,0.37000000000000455
2008,3,-212.06,21.945893795581302,159.23965043843202,11.596443318318316,390.0,8,2008-03-01,0.09999999999999432
2008,4,-212.17,27.74354066985646,7.190000642632222,14.770215311004785,565.0909090909091,6,2008-04-01,-0.10999999999998522
2008,5,-212.48,27.055217273954113,66.94412564180007,14.831344129554656,714.72,6,2008-05-01,-0.3100000000000023
2008,6,-212.53,31.269230769230774,0.0,17.66923076923077,804.0,0,2008-06-01,-0.05000000000001137
2015,1,-212.82,14.899324324324324,665.0833333333333,9.438513513513511,0.0,4,2015-01-01,-0.28999999999999204
2015,5,-211.855,29.435268312497914,73.29375006532732,16.883928536831764,650.3225806451613,7,2015-05-01,0.9650000000000034
2015,6,-212.095,29.753415915915916,17.90187232122716,19.069329329329328,674.2,4,2015-06-01,-0.2400000000000091
2015,7,-212.35,33.05878128128128,0.0,21.433003003003005,746.4,0,2015-07-01,-0.25499999999999545
2015,8,-212.64,35.11318772082778,0.0,23.702567338136095,694.258064516129,0,2015-08-01,-0.28999999999999204
2015,9,-212.745,34.368610715979145,45.7625,22.752923976608187,612.0,1,2015-09-01,-0.10500000000001819
2015,10,-212.935,29.401263157894746,460.0760734204221,18.630244665718347,444.0,11,2015-10-01,-0.18999999999999773
2015,11,-213.02,24.209964012595588,416.57609154283284,14.120546558704453,376.61538461538464,9,2015-11-01,-0.08500000000000796
2015,12,-213.035,18.665473495566875,749.3976426790916,8.418251273344653,377.80645161290323,15,2015-12-01,-0.014999999999986358
2016,1,-212.82,15.960593488225069,917.5077883078877,7.456990449095713,267.2142857142857,16,2016-01-01,0.2150000000000034
2016,2,-212.585,20.388544891640862,464.08192118226606,8.923374613003098,441.52941176470586,7,2016-02-01,0.23499999999998522
2016,3,-212.43,22.73316974869607,362.62481460817355,11.653603603603607,471.2,14,2016-03-01,0.15500000000000114
2016,4,-212.365,28.450545282124224,202.08368811433397,14.451242294926509,605.0,5,2016-04-01,0.06499999999999773
2016,5,-212.5,29.076251548662412,115.07700053407231,16.91561969439729,658.4516129032259,8,2016-05-01,-0.1349999999999909
2016,6,-212.755,33.69421052631579,0.2857142857142857,20.454210526315794,753.8,1,2016-06-01,-0.25499999999999545
2016,7,-213.06,33.48479972887866,0.0,22.663201663201658,745.1538461538462,0,2016-07-01,-0.3050000000000068
2016,8,-213.31,33.685157894736854,0.0,23.693473684210527,632.64,0,2016-08-01,-0.25
2016,9,-213.555,32.03002438528755,23.029038112522684,20.84765037593985,605.3571428571429,2,2016-09-01,-0.24500000000000455
2016,10,-213.59,33.97635846372688,0.0,19.342105263157894,585.6,0,2016-10-01,-0.03499999999999659
2016,11,-213.835,24.443327669775034,181.8762395752264,13.768594120436225,418.4,6,2016-11-01,-0.24500000000000455
2016,12,-213.77,18.82105263157895,889.126050420168,9.05592105263158,87.0,2,2016-12-01,0.06499999999999773
2017,1,-213.385,16.373155862629545,507.95929833383303,7.0481507823613105,354.0,12,2017-01-01,0.3850000000000193
2017,2,-213.165,17.65248609853873,395.0758791469359,6.5827751196172235,395.72727272727275,7,2017-02-01,0.21999999999999886
2017,3,-212.99,21.13991228070175,297.25634454923414,10.655701754385966,411.6666666666667,11,2017-03-01,0.17499999999998295
2017,4,-212.96,26.127687461897985,139.6421027355688,13.098966165413533,503.14285714285717,7,2017-04-01,0.030000000000001137
2017,6,-213.335,31.597847321005204,0.6,19.513186344238974,763.6,1,2017-06-01,-0.375
